Time,Open,High,Low,Last,Change,Volume
07/23/2019,141.65,142.54,140.27,141.26,0.42,7514500
07/22/2019,141.25,141.44,140.01,140.84,0.99,7707600
07/19/2019,142.24,142.24,139.74,139.85,-1.78,6109800
07/18/2019,142.46,142.46,140.17,141.63,-0.94,8035400
07/17/2019,144.6,144.68,142.37,142.57,-1.73,5296300
07/16/2019,144.75,144.99,143.81,144.3,-0.76,5854700
07/15/2019,145.13,145.36,143.97,145.06,0.18,5289200
07/12/2019,144.15,145.43,144,144.88,1.32,8510000
07/11/2019,144.01,145.34,143.54,143.56,0.02,10471100
07/10/2019,142.4,144.25,142.01,143.54,1.93,9533600
07/09/2019,140.06,141.72,139.75,141.61,0.59,7396200
07/08/2019,142.18,142.23,140.97,141.02,-1.43,4993800
07/05/2019,141.42,142.89,140.7,142.45,-0.53,5595900
07/03/2019,142.7,143,142.0007,142.98,0.45,4150800
07/02/2019,141.4,142.86,141.2697,142.53,0.88,7557300
07/01/2019,140.45,141.95,139.22,141.65,2.01,8996400
06/28/2019,139.41,140.21,138.61,139.64,0.34,20078800
06/27/2019,141,141.74,138.92,139.3,-1.1,6466200
06/26/2019,140.36,140.74,139.5109,140.4,0.46,8842100
06/25/2019,139.02,140.41,138.67,139.94,0.72,14675300
06/24/2019,140.12,140.47,137.8,139.22,-1.01,10497400
06/21/2019,141.95,142,140,140.23,-1.79,14150000
06/20/2019,141.975,142.2285,139.91,142.02,1.1,8485700
06/19/2019,139.51,141.07,138.58,140.92,1.68,6877100
06/18/2019,141.99,143.51,138.97,139.24,-1.73,11231400
06/17/2019,140.81,141.48,139.11,140.97,-0.68,8542700
06/14/2019,142.05,142.95,140.53,141.65,-0.09,11125200
06/13/2019,137.95,141.85,137.61,141.74,6.02,17939500
06/12/2019,135.09,136.28,134.8245,135.72,0.64,5536900
06/11/2019,137.59,137.745,134.94,135.08,-1.99,6352200
06/10/2019,138.88,138.88,136.071,137.07,-0.97,8479500
06/07/2019,137.6,138.76,137.33,138.04,0.83,7026200
06/06/2019,136.51,137.44,135.73,137.21,1.27,6027300
06/05/2019,135.41,136,134.9399,135.94,1.12,6842700
06/04/2019,133.45,134.88,132.92,134.82,2.35,8247500
06/03/2019,132.02,132.95,131.49,132.47,0.43,7901300
05/31/2019,130.96,132.93,130.78,132.04,-0.16,7420800
05/30/2019,131.88,132.68,131.335,132.2,0.63,5273900
05/29/2019,131.96,132.15,130.78,131.57,-1.05,7700600
05/28/2019,133.21,134.04,132.59,132.62,-0.17,8938300
05/24/2019,133.1,133.29,132.22,132.79,0.06,4542800
05/23/2019,132.71,133.55,131.95,132.73,-1.12,6743300
05/22/2019,133.82,134.17,133.39,133.85,-0.24,5093700
05/21/2019,134.57,134.57,133.11,134.09,0.18,7050200
05/20/2019,134.25,134.4,133.25,133.91,-1.13,8009000
05/17/2019,134.26,135.98,134.03,135.04,-0.46,8964100
05/16/2019,135.29,136.4,134.81,135.5,0.82,9689300
05/15/2019,132.55,135.21,132.04,134.68,1.48,9734000
05/14/2019,133.52,134.66,132.05,133.2,1.86,12001700
05/13/2019,131.5,132.66,130.55,131.34,-2.7,11389800
05/10/2019,133.01,134.32,131.23,134.04,0.45,9858400
05/09/2019,135.03,136.48,132.84,133.59,-1.4,15297000
05/08/2019,133.5,135.7,133.31,134.99,1.55,15423500
05/07/2019,135.35,135.97,132.76,133.44,-1.56,10972600
05/06/2019,132.54,135.33,132.3,135,0.67,9955600
05/03/2019,135.22,135.31,133.78,134.33,0.19,8874400
05/02/2019,135.38,135.69,132.38,134.14,-2.24,16580400
05/01/2019,137.49,138.17,136.235,136.38,-0.59,8906700
04/30/2019,139.12,139.39,136.03,136.97,-2.33,15253000
04/29/2019,142.19,142.37,137.61,139.3,-0.62,25746100
04/26/2019,138.7,140.04,137.51,139.92,2.68,14167500
04/25/2019,135.36,138.8799,134.84,137.24,2.14,16382400
04/24/2019,133.11,135.75,132.72,135.1,1.74,11449400
04/23/2019,133.39,134.24,132.65,133.36,1.68,12159300
04/22/2019,131.9,132.2,131.0325,131.68,-0.77,10197500
04/18/2019,131.77,132.87,131.11,132.45,0.7,11890500
04/17/2019,129.81,132.36,129.28,131.75,1.85,14253700
04/16/2019,131.75,132.1299,129.56,129.9,-2.14,14564300
04/15/2019,131.05,132.7,129.79,132.04,1.98,32773700
04/12/2019,127.91,130.9,126.36,130.06,13.46,65253400
04/11/2019,117.73,117.86,116.32,116.6,-0.56,12784400
04/10/2019,117.58,118.03,116.28,117.16,0.3,14091000
04/09/2019,115.61,117.1641,115.28,116.86,1.9,17340200
04/08/2019,115,115.83,114.635,114.96,-0.04,11054200
04/05/2019,114.97,115.13,114.3061,115,0.25,10907800
04/04/2019,113.24,114.8569,113.03,114.75,2.23,14378300
